respondent_id,xyz_vaccine,seasonal_vaccine
27031,0.48365869663534333,0.9060287891424704
27032,0.12521273215953738,0.47584658667214563
27033,0.37030107157335274,0.8017393994970881
27034,0.048277771992285654,0.5981926929818545
27035,0.1972974701868043,0.3535775906789597
27036,0.19215760314126829,0.8204039414739339
27037,0.8109225913354442,0.8208002116699767
27038,0.10986214969834956,0.055265395157535036
27039,0.5795842113177305,0.9188273305121739
27040,0.10385686896704056,0.20100216391006462
27041,0.1016154475746129,0.6056961172153504
27042,0.0734040155514017,0.628259102269329
27043,0.37710540911456664,0.7828148850067459
27044,0.12619981920977402,0.11340947667702353
27045,0.053044133267693375,0.6479652464085472
27046,0.08362352166326119,0.12759145844603947
27047,0.3894849611346123,0.4359723149032987
27048,0.07479167890740593,0.33998287148778844
27049,0.10602644784651231,0.8910920909080576
27050,0.08446729038463219,0.5998135532087877
27051,0.12741797202604757,0.1660641566633655
27052,0.040631053300210856,0.09290031183948881
27053,0.9826186212611879,0.9482189465766305
27054,0.07554659449410839,0.07291588003015789
27055,0.04047631717319717,0.8872386685161792
27056,0.1183513472655802,0.09013065908431346
27057,0.07135234650998684,0.054498632560143104
27058,0.9801245616933949,0.9354988006184616
27059,0.10558695598696638,0.1432486281193411
27060,0.07971505701625896,0.4066548620133047
27061,0.03673584722209858,0.4534398408196143
27062,0.06752509331878771,0.43480985140718387
27063,0.05066502457655902,0.5
27064,0.10252899318635463,0.43907439025335493
27065,0.11230430874445457,0.5
27066,0.04676477983173086,0.5181638413489886
27067,0.6853598607523809,0.8611420955700883
27068,0.8252231261613511,0.9430553939467017
27069,0.798430224020947,0.9506620491272213
27070,0.08460579959464655,0.07060888424509808
27071,0.09602095606560418,0.06828178589496857
27072,0.10470144654647894,0.8043764224209758
27073,0.07094097456237929,0.9175741323464592
27074,0.1076189524220334,0.2611179440989945
27075,0.37544725933074347,0.8030283150290215
27076,0.8585618543049474,0.7464494713275266
27077,0.08201071886124964,0.14423103033468662
27078,0.0845338312598625,0.8340870662125096
27079,0.07102601371489985,0.8755604601093374
27080,0.12477980295796756,0.1691137613850479
27081,0.09941906518166842,0.7497596159415388
27082,0.1377752334269947,0.2618639497218171
27083,0.10496235156525027,0.2949585779736891
27084,0.9696894132454404,0.8285688221473604
27085,0.13374839255711057,0.09833806635577351
27086,0.04204627687222674,0.0641638873557861
27087,0.05068371214294083,0.1876057766237444
27088,0.37287118776472467,0.6856307841076056
27089,0.14443766886023088,0.21802408904222315
27090,0.26633821439983885,0.7066990656842855
27091,0.5855590464547802,0.34958425614780997
27092,0.09047094373512694,0.21524210215431053
27093,0.14231006409102198,0.20294332268379964
27094,0.11024010325751278,0.11361708349054178
27095,0.09449777352615446,0.5616069429993814
27096,0.05559333958462687,0.2068067171594039
27097,0.38246269373521563,0.7649231242939185
27098,0.8196451937777032,0.8731181103234342
27099,0.18273930834603097,0.5216609133632211
27100,0.09710431826244582,0.7207560915171779
27101,0.07328883482064581,0.6458690253870911
27102,0.10073530866981899,0.9007356846445971
27103,0.10002140054171817,0.12172005768414886
27104,0.44204996454681883,0.5281672434206511
27105,0.05399481943731343,0.4305404117037803
27106,0.7872593176641547,0.9634449457502946
27107,0.5423848214212482,0.761655157024536
27108,0.1181496762852228,0.20997297162152104
27109,0.15214360378837427,0.18574102967332115
27110,0.0623644951806005,0.307543832480674
27111,0.11163782852221185,0.37438811710910064
27112,0.322430634143065,0.7090691331805651
27113,0.14128057403062752,0.18861897631918448
27114,0.0798026500937671,0.15945125615999922
27115,0.5969965379392557,0.895146301611347
27116,0.05491742452480726,0.9358444320753786
27117,0.0787754261251872,0.0671893235744674
27118,0.10948822908452896,0.5211868586330664
27119,0.12176917399949996,0.19374023980751398
27120,0.12035651666615937,0.9787118352361613
27121,0.06895852362296744,0.8150579955150484
27122,0.05942178555378557,0.18860155395122494
27123,0.09001395265269745,0.10968090089365166
27124,0.05705531690704239,0.059510917754102916
27125,0.0919155686150014,0.061424470205530005
27126,0.24991584717804943,0.06882492038513043
27127,0.09742049734304553,0.08858806376485467
27128,0.13942259990575934,0.6599866042748459
27129,0.16592632247528935,0.5111415720120911
27130,0.09400877117232173,0.20157735572333405
27131,0.09819809284043696,0.09919735093407235
27132,0.18952347066468225,0.9011861559779752
27133,0.12085932115005983,0.5127204061636329
27134,0.9384585605178759,0.9847466747304996
27135,0.0791888754227058,0.6481742277806475
27136,0.099068755281563,0.5
27137,0.09356758328108687,0.18467729405998443
27138,0.11525084614206656,0.561582280049938
27139,0.07406023807336533,0.10212399795154332
27140,0.9999816536165517,0.9672102063220656
27141,0.7818199709025363,0.7951808183768064
27142,0.06093049478295126,0.19572003875144348
27143,0.2917695761812083,0.5100935824444054
27144,0.10508821810770085,0.06199132270962678
27145,0.5161468887835415,0.7089997593872165
27146,0.10591462248661906,0.9687330776388443
27147,0.07818421102048073,0.194396955381099
27148,0.0407977751340841,0.0502545680216964
27149,0.1756672699477759,0.07056805410398119
27150,0.23696757781211916,0.9367293401949819
27151,0.26342495273687966,0.8968352916317657
27152,0.05154000613404304,0.2030123647143396
27153,0.2765240933873429,0.9200057673411921
27154,0.9021568265166385,0.9099048722463193
27155,0.16999838498301603,0.7224021646085526
27156,0.12695063954349803,0.40879099642963396
27157,0.05003234008670236,0.4827746632955278
27158,0.10614834917536274,0.3039204355601197
27159,0.050256113033054224,0.09110836634026183
27160,0.10545656031590912,0.15673386032619838
27161,0.39720294452021626,0.6219652417340584
27162,0.026778829025030287,0.9136962303087675
27163,0.3737902476957693,0.3995668268423215
27164,0.1062675531796087,0.13858885428777878
27165,0.5454706576514872,0.7069318141260281
27166,0.10558281030210465,0.16331095313785066
27167,0.11370416904359801,0.644968960947299
27168,0.050972303064509596,0.7409922314365355
27169,0.2580286128317713,0.5660263381863053
27170,0.6745428660155112,0.9432067859065378
27171,0.0698433587393396,0.24937171536271327
27172,0.10133260362379858,0.8782174458154801
27173,0.22748687257044997,0.5430162873464065
27174,0.14887084691117133,0.09628311609183487
27175,0.07033480574154323,0.08987731194467152
27176,0.786452387182795,0.9397739781889887
27177,0.9712875260523753,0.9243797490716184
27178,0.08592318661477359,0.23683935907036086
27179,0.08296817181082906,0.19507408478078875
27180,0.08681890814387229,0.3204673314605827
27181,0.05771102015871543,0.8833082272874768
27182,0.337866208962762,0.8473179117764508
27183,0.06790876525341123,0.6336509781353526
27184,0.12147925682003358,0.44987512199821134
27185,0.15986671479433986,0.72571733969255
27186,0.11240096343917744,0.8089657373272644
27187,0.10449874925834635,0.18559515290263656
27188,0.0834738004237685,0.42650835307271934
27189,0.0669967727134581,0.7217341565688887
27190,0.23199526885375082,0.8530851475540016
27191,0.13794084278693264,0.9552114926637724
27192,0.20357775272385953,0.7807857263344928
27193,0.11791812939226048,0.13094625787761413
27194,0.1215813270965604,0.5193301856421757
27195,0.04888083773948338,0.10239817095154058
27196,0.14046032490076585,0.1539705165072155
27197,0.03616105623490416,0.6547140715773184
27198,0.852285169027515,0.9512335195657811
27199,0.10756890919173769,0.1810186973222243
27200,0.13297412365789396,0.5946110043473896
27201,0.33119490844900834,0.8621661294391971
27202,0.053486820072985566,0.17625676311426325
27203,0.06122505182989615,0.08068969714585315
27204,0.09965474391000315,0.05945297177947246
27205,0.1066977290850431,0.22098083039497818
27206,0.13139579000361593,0.2881274959065205
27207,0.06539725418259623,0.0604805579497015
27208,0.926231638337585,0.7662995787916324
27209,0.11017470793912243,0.22600943337586074
27210,0.10752279349722364,0.22707270108687608
27211,0.0921959815434337,0.29375943137419674
27212,0.21030058069079366,0.9347219993047495
27213,0.2235147267884599,0.3690595659307137
27214,0.0793806059210404,0.08922644937028881
27215,0.11602337175728603,0.7155616697696737
27216,0.17175439809504997,0.9209100059497484
27217,0.07804497487069313,0.28751124815608015
27218,0.8578660969050507,0.9723195380070822
27219,0.7645891961774176,0.8115352853410811
27220,0.18514913616339262,0.5529394310050382
27221,0.07769507471000378,0.7305299123152492
27222,0.10395060266126373,0.6404928010326486
27223,0.039470142480582796,0.7730039432956858
27224,0.05957061309082806,0.7180991602496537
27225,0.18447674063433758,0.22913273309860066
27226,0.09179219701723904,0.28612915224359275
27227,0.16293891028056065,0.3454037981065684
27228,0.650520395750492,0.9279689872455149
27229,0.8499750051928963,0.9365177600185863
27230,0.2081637215276347,0.9691550844637165
27231,0.3725763601033206,0.9405586861508037
27232,0.06941774460307726,0.5
27233,0.1690980373544063,0.32073853598847596
27234,0.10063031346853152,0.14641718092174535
27235,0.9864834190322006,0.981853169186277
27236,0.11469698828905038,0.9629769347052116
27237,0.5670993813773856,0.7974789894339109
27238,0.3460484590888162,0.8521309866136748
27239,0.19372503324863102,0.08378499298313814
27240,0.09819987840043902,0.37279411011394314
27241,0.12038192126748096,0.18891925362843834
27242,0.1575050872660066,0.5997572335265263
27243,0.10304216230327623,0.09727435956034222
27244,0.055561123485307146,0.043817516725532905
27245,0.0862353989855783,0.3523099987671213
27246,0.9808009730535605,0.9748119365871871
27247,0.17846169966602826,0.9587398968953265
27248,0.1925141497573462,0.7702399474647681
27249,0.0964412313070706,0.5283351176869813
27250,0.11624864241140995,0.19988621907915935
27251,0.08605299171428492,0.266931295111836
27252,0.13352394911851057,0.5262113596444757
27253,0.05473357784145171,0.8175923711877645
27254,0.9950818396822795,0.9820416334043239
27255,0.15828516589594255,0.28358245445697533
27256,0.8689867978844213,0.9512703489974269
27257,0.426226349293516,0.5350184493620876
27258,0.2354450989317439,0.7582600138871405
27259,0.44356841911299066,0.8770822682867049
27260,0.0575330719782422,0.48743259610525075
27261,0.11839003063534215,0.706717091858703
27262,0.06330841554878551,0.4306743918386261
27263,0.03492520836305606,0.048556757948016366
27264,0.08529484802405597,0.11215543338010713
27265,0.04490440995989072,0.23688821129390653
27266,0.06465224900461536,0.33442124610015944
27267,0.06444693409598454,0.4617033746399035
27268,0.06971767955186985,0.07250970226696955
27269,0.9223113786444388,0.584782869164205
27270,0.10650857293125786,0.11194844952498328
27271,0.09937263790335837,0.18816692168687632
27272,0.04437216372889217,0.296006933350234
27273,0.06397999913249411,0.14666043298170298
27274,0.17309560784415273,0.43224811002969227
27275,0.13762860807537522,0.24324495982278796
27276,0.1025491170657117,0.1385725244222248
27277,0.06347399443231078,0.9019072979552144
27278,0.053745969711417194,0.29599123097533275
27279,0.09766779733258542,0.2462280198840186
27280,0.12845445779152448,0.24785672067264322
27281,0.09923878699289748,0.267676896909
27282,0.07964770488402892,0.9321385408956682
27283,0.11955079272723598,0.19279303593921995
27284,0.09737925268330343,0.5386371114092308
27285,0.0858045262267632,0.2866900358897363
27286,0.17714991213407433,0.36464108441717724
27287,0.08952634416244852,0.576267558820105
27288,0.5,0.8018500604634414
27289,0.13655776155728228,0.39319825165900996
27290,0.0679984366396576,0.06438435220218447
27291,0.5191223193508119,0.8014804969041093
27292,0.06462599916356283,0.6507738986700634
27293,0.04391085179013586,0.936850214631411
27294,0.09468791802118298,0.051060774414582025
27295,0.3345129132645078,0.938888735076188
27296,0.09406973000039702,0.7604945487924972
27297,0.047183803732816665,0.8850232519214133
27298,0.04215152665557626,0.19424632781214793
27299,0.25499400089452395,0.8026288442097479
27300,0.006046784023791189,0.8469541618138546
27301,0.08527776287173647,0.07756683900908769
27302,0.18082430547640968,0.6893235098472368
27303,0.11855785327273514,0.15836990057026748
27304,0.05709830664119892,0.72606934721098
27305,0.05792210990300282,0.06837484503016339
27306,0.19686134113882028,0.5592891927721247
27307,0.9562287022961734,0.8380521707666675
27308,0.20699382628645882,0.25114807922957844
27309,0.8445124950569952,0.9653223059290957
27310,0.11898616773474216,0.0970593609404328
27311,0.10175437509364314,0.13375249110370244
27312,0.08535195766352496,0.30138361228795413
27313,0.051896646600052845,0.084888469968262
27314,0.0993654310576423,0.11878598121382997
27315,0.094957874078658,0.1909559338927665
27316,0.21327236572815467,0.6321846264864975
27317,0.16291480217016088,0.21102064879747323
27318,0.12948839962641698,0.26879924967978985
27319,0.2277951046968585,0.8921925997518187
27320,0.2977455697205068,0.8198642859182961
27321,0.061325465479091124,0.7277153717827518
27322,0.3893826558411795,0.5422778853786636
27323,0.06013981061758948,0.4081839788847938
27324,0.12185795252441693,0.5419023342062216
27325,0.9425988890295491,0.932986205150715
27326,0.05323525488164884,0.455838216470293
27327,0.20047756739414527,0.3754185854051073
27328,0.19254248963785897,0.5185975221335256
27329,0.1892524227938183,0.3308775529498702
27330,0.09575255978921339,0.5090144864338814
27331,0.0736753466156598,0.14896070648283655
27332,0.049607981526541146,0.9314601083890617
27333,0.8424522052186159,0.8146685190417313
27334,0.1049006673857673,0.04999244701984646
27335,0.22274180763014728,0.14082652147071073
27336,0.10351556180024869,0.16164774729008816
27337,0.36244464588724995,0.8415501642062543
27338,0.3091261779556464,0.49280338858430817
27339,0.05852216346340461,0.2757655581269759
27340,0.13343048534547478,0.15046550874018866
27341,0.2110214320213894,0.7468881624210204
27342,0.09017338401632584,0.6590918293234556
27343,0.13323432850159123,0.10421329978476795
27344,0.23840502055252677,0.5189332109527267
27345,0.07298284599289283,0.24083179923586986
27346,0.49246116429816933,0.9183783509675078
27347,0.9549692339850709,0.9526010269538494
27348,0.0863740359573343,0.22622640535527036
27349,0.09711091119768887,0.27275507873658944
27350,0.06721032761742038,0.9131142775326817
27351,0.8406799745499515,0.9373133303022029
27352,0.10061320987821581,0.3560460295224579
27353,0.14727655833936967,0.28750047885242885
27354,0.24932959923109196,0.733491259891595
27355,0.2144561447290181,0.13664082492451066
27356,0.23559957892285566,0.6735226164691808
27357,0.11025013201040594,0.2961507843414895
27358,0.2992815607802803,0.7581232100704561
27359,0.306057389365387,0.8231021225575036
27360,0.09664385850159313,0.6506951517427283
27361,0.06008189195077977,0.9124636978146717
27362,0.2651374241495971,0.5158842549196478
27363,0.11432074611842616,0.14891663184351236
27364,0.10502331438316553,0.3063310964796523
27365,0.29766355967077934,0.7378284889601696
27366,0.28270415755688455,0.6108001916574407
27367,0.15448771585959645,0.42746090628037475
27368,0.05214495823844017,0.5079953967399521
27369,0.07043284282721607,0.04192258105792375
27370,0.025093187865767853,0.8510069630165262
27371,0.1158786247186219,0.3111689042462904
27372,0.06130343031181183,0.10818430076713492
27373,0.9667449423473375,0.7497099957354665
27374,0.06875865314151587,0.359252284546451
27375,0.04157562605256911,0.9335782695864082
